195,2,"","(КОНДРАТОВИЧ), Василий, архим.:официальные документы, послужной список","30 ноября 1949 — 11 ноября 1955","","ярлыки: архив архиеп. Тихона (Троицкого), архив митр. Анастасия (Грибановского), прот. Николай Пономарев, архиеп. Иероним (Фамилия, Детройтский)","архив архиеп. Тихона (Троицкого), архив митр. Анастасия (Грибановского), прот. Николай Пономарев, архиеп. Иероним (Фамилия, Детройтский)",""
196,2,"","(КОНОВАЛОВ), Амвросий, архим.:письма еп. Нектарию (Концевичу), статья «Рождественские театральные представления в Древней Руси»; негативы документов из частного архива архим. Амвросия, фото офиц. документов, письма и др.","не позднее 1923 — 2 марта 1965 + б.д.","","негативы, фотоярлыки: история РПЦЗ, Канада, Стамбул, В. Коновалов, архив еп. Нектария (Концевича); архиеп. Мелетий (Заборовский), архиеп. Анастасий (Грибановский), архиеп. Феодосий (Фамилия, Бразильский), еп. Иоасаф (Фамилия, Канадский), свящ. Роман Самебо, еп. Адам (Филипповский), митр. Антоний (Храповицкий); Джорданвилльский монастырь; А. Пугоев, В. Мержеевский, еп. Виталий (Фамилия, Канада)","история РПЦЗ, Канада, Стамбул, В. Коновалов, архив еп. Нектария (Концевича); архиеп. Мелетий (Заборовский), архиеп. Анастасий (Грибановский), архиеп. Феодосий (Фамилия, Бразильский), еп. Иоасаф (Фамилия, Канадский), свящ. Роман Самебо, еп. Адам (Филипповский), митр. Антоний (Храповицкий); Джорданвилльский монастырь; А. Пугоев, В. Мержеевский, еп. Виталий (Фамилия, Канада)","негативы, фото"
197,2,"","КОНСТАНТИНОВ, Димитрий, прот.:письмо Г. Изразцова митр. Леонтию (Туркевичу) «Почему Аргентина ушла из Американской митрополии в заграничную юрисдикцию», газетная статья","1961 — 1984","","ярлыки: Г. Изразцов, митр. Леонтий (Туркевич, ПЦА), И. Гец, архиеп. Иоанн (Шаховской), РПЦЗ и МП, Аргентина","Г. Изразцов, митр. Леонтий (Туркевич, ПЦА), И. Гец, архиеп. Иоанн (Шаховской), РПЦЗ и МП, Аргентина",""
198,2,"","КОТАР, Николай, прот.:официальные документы, послужной список, судебное дело","1975 — 1977","","ярлыки: архив архиеп. Антония (Медведева), Пало-Альто, Богородице-Владимирская женская обитель; Graig A. Klatt","архив архиеп. Антония (Медведева), Пало-Альто, Богородице-Владимирская женская обитель; Graig A. Klatt",""
199,2,"","КОЧЕРГИН, Александр, прот.:официальные документы, послужной список, переписка и др.","1953 — 1955","","ярлыки: архив архиеп. Тихона (Троицкого)","архив архиеп. Тихона (Троицкого)",""
200,2,"","КРАВЧИНА, Григорий, прот.:официальная переписка, послужной список, офиц. документы и др.","не позднее 1950 — не ранее 1981","","ярлыки: архив. архиеп. Тихона (Троицкого), архив архиеп. Антония (Медведева), М. Хлопов; архив еп. Нектария (Концевича); Свято-Серафимовский приход (Монтерей); А. Альбов; Г. Гандзюк; венчание с инославнымиместа служения: Монтерей","архив. архиеп. Тихона (Троицкого), архив архиеп. Антония (Медведева), М. Хлопов; архив еп. Нектария (Концевича); Свято-Серафимовский приход (Монтерей); А. Альбов; Г. Гандзюк; венчание с инославнымиместа служения: Монтерей",""
201,2,"","КРАВЧЕНКО, Николай, прот.:официальная переписка и др.","1980 — 1984","","ярлыки: архив архиеп. Антония (Медведева), Богородице-Владимирская женская обитель, Irene Obolensky, ","архив архиеп. Антония (Медведева), Богородице-Владимирская женская обитель, Irene Obolensky,",""
202,2,"","КРИЦКИЙ (КРИТСКИЙ), Борис, свящ.:удостоверение, письмо архиеп. Антонию (Медведеву), письма архиеп. Тихону (Троицкому)","1955 — 1970","","ярлыки: архив архиеп. Тихона (Троицкого), Лос-Анджелес, архиеп. Антоний (Синкевич), Спасо-Преображенский приход (Лос-Анджелес), свящ. Сергий Бобров, церковь св. ап. Андрея Первозванного (Глендора), Денвер; Австралия, Кройдон, архив архиеп. Антония (Медведева)См. также: фонд еп. Нектария (Концевича) — личная переписка с духовными лицами","архив архиеп. Тихона (Троицкого), Лос-Анджелес, архиеп. Антоний (Синкевич), Спасо-Преображенский приход (Лос-Анджелес), свящ. Сергий Бобров, церковь св. ап. Андрея Первозванного (Глендора), Денвер; Австралия, Кройдон, архив архиеп. Антония (Медведева)См. также: фонд еп. Нектария (Концевича) — личная переписка с духовными лицами",""
203,2,"","КУВШИНОВ, Василий, прот.:офиц. документы, письма","27 января 1937 — 12 февраля 1942","","ярлыки: архив архиеп. Тихона (Троицкого), митр. Феофил (Пашковский), Свято-Спиридоньевский приход (Сиэтл)","архив архиеп. Тихона (Троицкого), митр. Феофил (Пашковский), Свято-Спиридоньевский приход (Сиэтл)",""
204,2,"","(КУРГАНОВ), Амвросий, схиархим.:письма, документы и фотографии, собранные архиеп. Антонием (Медведевым) и датированные им (личные документы и переписка архим. Амвросия (Курганова), газетные вырезки о его кончине и др.)См. также архив архиеп. Антония (Медведева)","1923 — 1933 + б.д.","","оригиналы, на русс. и сербскомярлыки: Мильково, Сремские Карловцы, архим. Амвросий (Курганов), свящ. Василий Шустин, архим. Феофан Полтавский (Быстров), о. Феодосий (ФАМИЛИЯ), о. Лука (ФАМИЛИЯ), еп. Митрофан, Браничевский, послушник Платон, Ксения Николаевна Бартошевич, Н. Букановская, генерал Врангель, М. Алферов, о. Савва (Фамилия), архив митр. Антония (Храповицкого), С. К. Ефрон, иерей Вениамин (из Ужгорода), П. С. Лопухин, иерей Владимир Гусев, С. Зайцев, А. Ф. Попов, Н. Порохня, Д. Н. Дерюгин, В. Кикинда","Мильково, Сремские Карловцы, архим. Амвросий (Курганов), свящ. Василий Шустин, архим. Феофан Полтавский (Быстров), о. Феодосий (ФАМИЛИЯ), о. Лука (ФАМИЛИЯ), еп. Митрофан, Браничевский, послушник Платон, Ксения Николаевна Бартошевич, Н. Букановская, генерал Врангель, М. Алферов, о. Савва (Фамилия), архив митр. Антония (Храповицкого), С. К. Ефрон, иерей Вениамин (из Ужгорода), П. С. Лопухин, иерей Владимир Гусев, С. Зайцев, А. Ф. Попов, Н. Порохня, Д. Н. Дерюгин, В. Кикинда","оригиналы, на русс. и сербском"
205,2,"","ЛЕБЕДЕВ, Лев, прот.:доклад, официальная переписка","1994 — 1998","","ярлыки: еп. Григорий (Граббе), Российская Свободная Православная Церковь, КГБ, еп. Валентин (Фамилия), история воссоединения РПЦ и РПЦЗ","еп. Григорий (Граббе), Российская Свободная Православная Церковь, КГБ, еп. Валентин (Фамилия), история воссоединения РПЦ и РПЦЗ",""
206,2,"","(ЛЕВШИН), Андрей, иеромон.:официальные документы","1975 — 1980","","ярлыки: архив архиеп. Антония (Медведева), Богородице-Владимирская женская обитель","архив архиеп. Антония (Медведева), Богородице-Владимирская женская обитель",""
207,2,"","ЛЕОНОВ, Иоанн, диак.:официальные документы","1966","","ярлыки: Воскресенский приход (Сан-Франциско)","Воскресенский приход (Сан-Франциско)",""
208,2,"","ЛЕПИН, Иоанн, прот.:послужной список, официальные документы","1962 — 1975","","","",""
209,2,"","ЛИ, Михаил, свящ.:официальные документы и переписка","1990 — 1993","","на русс. и кит.ярлыки: архив архиеп. Антония (Медведева), В. Катэл (Cattell), Шанхай, П. Суслов, Богородице-Владимирская женская обитель","архив архиеп. Антония (Медведева), В. Катэл (Cattell), Шанхай, П. Суслов, Богородице-Владимирская женская обитель","на русс. и кит."
210,2,"","ЛИСТОВ, Сергий, протодиак.:прошение о переводе в Радосте-Скорбященский собор (Сан-Франциско)","1967","","ярлыки: архив еп. Нектария (Концевича)","архив еп. Нектария (Концевича)",""
211,2,"","ЛЮБИМОВ, Игнатий, прот.:прошение","1979 — 1980","","ярлыки: архив архиеп. Антония (Медведева)","архив архиеп. Антония (Медведева)",""
212,2,"","(ЛЯБАХ), Викторин, архим.:докладная записка в Арх. Синод о ситуации в приходе","26 марта 1969","","ярлыки: Свято-Николаевский приход (Тегеран, Иран)","Свято-Николаевский приход (Тегеран, Иран)",""
213,2,"","(МАКСИМЕНКО), Виталий, архиеп. Восточно-Американский и Джерзейситский:личная переписка, офиц. документы, послания, обращения и др., дарственное письмо о передаче Евангелия в Приют Е.И.В.В.К. Елены Владимировны (ветхий документ); обращение Президенту США Ф.Д. Рузвельту в связи с Второй мировой войной, жизнеописание; непереплетенная брошюра «Мотивы моей жизни» (1955); письма-соболезнования о кончине архиеп. Виталия, брошюра архиеп. Никона (Рклицкого) памяти архиеп. Виталия и др.","19 сентября 1927 — 21 марта 1974 + б.д.","","ярлыки: Свято-Владимирское русское православное общество; Вторая мировая война, Б. Сергиевский, Б. Бразол; прот. Петр Коханик (статья); история РПЦЗ; РПЦЗ и ПЦА (OCA), митр. Феофил (Пашковский); архиеп. Иоанн (Шаховской), прот. Василий Виноградов, митр. Серафим (Ляде), история РПЦЗ; архив митр. Анастасия (Грибановского); архив архиеп. Тихона (Троицкого); Второй епархиальный съезд Северо-Американской и Канадской епархии; иг. Антоний (Фамилия Медведев? 1951 г.); о. Аркадий Сцепура, о. Владимир Глиндский, Свято-Владимирский храм-памятник (Кассвиль, Нью-Джерси); черносотенцы; архив архиеп. Антония (Медведева); архиеп. Никон (Фамилия); Свято-Троицкий монастырь (Джорданвилль)","Свято-Владимирское русское православное общество; Вторая мировая война, Б. Сергиевский, Б. Бразол; прот. Петр Коханик (статья); история РПЦЗ; РПЦЗ и ПЦА (OCA), митр. Феофил (Пашковский); архиеп. Иоанн (Шаховской), прот. Василий Виноградов, митр. Серафим (Ляде), история РПЦЗ; архив митр. Анастасия (Грибановского); архив архиеп. Тихона (Троицкого); Второй епархиальный съезд Северо-Американской и Канадской епархии; иг. Антоний (Фамилия Медведев? 1951 г.); о. Аркадий Сцепура, о. Владимир Глиндский, Свято-Владимирский храм-памятник (Кассвиль, Нью-Джерси); черносотенцы; архив архиеп. Антония (Медведева); архиеп. Никон (Фамилия); Свято-Троицкий монастырь (Джорданвилль)",""
214,2,"","(МАНУИЛОВ), Митрофан, архим.:послужной список, официальные документы","26 ноября 1964 — 30 августа 1985","","ярлыки: архив архиеп. Антония (Медведева), архив архиеп. Иоанна (Максимовича), церковь свт. Тихона Задонского (Сан-Франциско)","архив архиеп. Антония (Медведева), архив архиеп. Иоанна (Максимовича), церковь свт. Тихона Задонского (Сан-Франциско)",""
215,2,"","(МАРТОС), Афанасий, архиеп. Буэнос-Айресский и Аргентинский:переписка, газетные статьи, касающиеся смуты в Аргентине (1968)","18 июня 1963 — 1970","","ярлыки: Аргентинская епархия, смута в Аргентине, архив архиеп. Антония (Медведева), газета «Русское слово»; архив еп. Нектария (Концевича), архиеп. Иоанн (Максимович), усыпальница, роспись Нового собора; книга «Беларусь», В. Малеевский, «Наша страна»; смута в Сан-Франциско","Аргентинская епархия, смута в Аргентине, архив архиеп. Антония (Медведева), газета «Русское слово»; архив еп. Нектария (Концевича), архиеп. Иоанн (Максимович), усыпальница, роспись Нового собора; книга «Беларусь», В. Малеевский, «Наша страна»; смута в Сан-Франциско",""
216,2,"","МАРТЫНЕНКО, Феодор, прот.:запись архиеп. Антония (Медведева) с краткими сведениями","1980","","ярлыки: архив архиеп. Антония (Медведева)","архив архиеп. Антония (Медведева)",""
217,2,"","(МАРШ), Иннокентий, иеромон.:письмо архиеп. Никона (Рклицкого)","1970","","ярлыки: архив архиеп. Антония (Медведева), прославление Германа Аляскинского","архив архиеп. Антония (Медведева), прославление Германа Аляскинского",""
218,2,"","МАСИЧ, Николай, прот.:личные сведения, официальная и личная переписка с духовенством и мирянами, офиц. документы, переписка с Афоном","не позднее 1948 — не ранее 1973 + б.д.","","ярлыки: смута в Парагвае; митр. Анастасий (Грибановский), еп. Леонтий (Филиппович?); митр. Филарет (Вознесенский); иерей Александр (Милеант); еп. Нектарий (Концевич); Елена Концевич; прот. Б. Молчанов; иг. Феодора; прот. А. Самойлович; прот. Симеон Стариков; еп. Савва Эдмонтонский; прот. Григорий Кравчина; прот. Герасим Шорец; архиеп. Тихон (Троицкий); покупка дома для Синодального подворья (Бурлингейм); еп. Лавр (Шкурла); мон. Иулиания; сборы на строительство храмовместа служения: Покровский храм (Лос-Анджелес); храм Всех святых, в ЗРП (Бурлингейм); архиеп. Антоний (Медведев), Сан-ФранцискоСм. также: фонд еп. Нектария (Концевича) — личная переписка с духовными лицами","смута в Парагвае; митр. Анастасий (Грибановский), еп. Леонтий (Филиппович?); митр. Филарет (Вознесенский); иерей Александр (Милеант); еп. Нектарий (Концевич); Елена Концевич; прот. Б. Молчанов; иг. Феодора; прот. А. Самойлович; прот. Симеон Стариков; еп. Савва Эдмонтонский; прот. Григорий Кравчина; прот. Герасим Шорец; архиеп. Тихон (Троицкий); покупка дома для Синодального подворья (Бурлингейм); еп. Лавр (Шкурла); мон. Иулиания; сборы на строительство храмовместа служения: Покровский храм (Лос-Анджелес); храм Всех святых, в ЗРП (Бурлингейм); архиеп. Антоний (Медведев), Сан-ФранцискоСм. также: фонд еп. Нектария (Концевича) — личная переписка с духовными лицами",""
219,2,"","(МЕЛЬНИК), Феодосий, архим.:(келейник митр. Антония (Храповицкого))письмо еп. Леонтия Женевского, содержащее жизнеописание арх. Феодосия","б.д.","","ярлыки: еп. Леонтий (Бартошевич, Женевский), история РПЦЗ","еп. Леонтий (Бартошевич, Женевский), история РПЦЗ",""
220,2,"","МЕТЕЛИЦКИЙ, Иустин, свящ.:официальные документы","не позднее 1906 — не ранее 1937","","оригиналы документовярлыки: архив архиеп. Тихона (Троицкого); Китай, Китайская железная дорога","архив архиеп. Тихона (Троицкого); Китай, Китайская железная дорога","оригиналы документов"
221,2,"","МЕТЛЕНКО, Павел, протодиак.:официальные документы, послужной список","","","ярлыки: архив архиеп. Иоанна (Максимовича)","архив архиеп. Иоанна (Максимовича)",""
222,2,"","(МИЛЕАНТ), Александр, еп. Буэнос-Айресский и Южно-Американский:послужной список, корреспонденция, указы и др.","20 июля 1971 — 23 июля 2000","","ярлыки: архив архиеп. Антония (Медведева), архив митр. Виталия (Устинова), Свято-Покровский приход (Лос-Анджелес); И. Гарднер, гимн «Коль славен Бог»","архив архиеп. Антония (Медведева), архив митр. Виталия (Устинова), Свято-Покровский приход (Лос-Анджелес); И. Гарднер, гимн «Коль славен Бог»",""
223,2,"","(?), Михаила, монахиня:письмо с описанием  пострижения в монашество, письмо о помощи","б. д.","","ярлыки: архив еп. Нектария (Концевича), Оптина пустынь, оптинские старцы, Царская семья, иг. Иннокентий, Лиенц, Бразилия","архив еп. Нектария (Концевича), Оптина пустынь, оптинские старцы, Царская семья, иг. Иннокентий, Лиенц, Бразилия",""
224,2,"","МИХАЙЛОВСКИЙ, Алексий, прот.:послужной список","не позднее 1932","","","",""
225,2,"","(МИЧУРИНА), Ариадна, игумения:(Августа Мичурина)послужные списки, официальная и личная корреспонденция, указы, статьи в газетах и др. документы","30 ноября 1938 — 26 ноября 1988 + б.д.","","ярлыки: Богородице-Владимирская женская обитель; еп. Леонтий (Туркевич, Чикагский), иг. Руфина (Кокорева), мон. Евгения (Мунгалова), мон. Евгения (Вартминская), митр. Феофил (Пашковский), Шанхай, архив архиеп. Тихона (Троицкого), архив архиеп. Антоний (Медведева), архив архиеп. Иоанна (Максимовича)","Богородице-Владимирская женская обитель; еп. Леонтий (Туркевич, Чикагский), иг. Руфина (Кокорева), мон. Евгения (Мунгалова), мон. Евгения (Вартминская), митр. Феофил (Пашковский), Шанхай, архив архиеп. Тихона (Троицкого), архив архиеп. Антоний (Медведева), архив архиеп. Иоанна (Максимовича)",""
226,2,"","МОГИЛЬНИКОВ, Спиридон, диак.:прошения","1960 — 1963","","ярлыки: архив архиеп. Тихона (Троицкого)","архив архиеп. Тихона (Троицкого)",""
227,2,"","МОЛЧАНСКИЙ, Константин, свящ.:послужной список","1934","","","",""
228,2,"","(МУНГАЛОВА), Евгения, мон.:См. фонд №С-52 «Богородице-Владимирская женская обитель», дело №С-52-005","","","","",""
229,2,"","(МУР), Лазарь, архим.:биография, записанная архиеп. Антонием (Медведевым)","1968","","ярлыки: архив архиеп. Антония (Медведева)","архив архиеп. Антония (Медведева)",""
230,2,"","НАВЕРЕЖСКИЙ, Константин, прот.:официальные документы, письма","1970 — 1971","","ярлыки: община в Портланде (Всех святых, в Земле российской просиявших); архив архиеп. Антония (Медведева), архив еп. Нектария (Концевича)","община в Портланде (Всех святых, в Земле российской просиявших); архив архиеп. Антония (Медведева), архив еп. Нектария (Концевича)",""
231,2,"","(НАГАЕВ), Никодим, архиеп. Ричмондский и Британский:письмо кн. Марии Илларионовне","2 июля 1963","","ярлыки: смута в Сан-Франциско, архиеп. Иоанн (Максимович)См. также фонд №П-3 «Епископ Нектарий (Концевич)», дело №П-03-075","смута в Сан-Франциско, архиеп. Иоанн (Максимович)См. также фонд №П-3 «Епископ Нектарий (Концевич)», дело №П-03-075",""
232,2,"","НАКОНЕЧНЫЙ, Андрей, прот.:послужной список, официальные документы, проповеди, переписка и др. документы","не позднее 1950 — не ранее 1980","","ярлыки: Свято-Николаевский собор (Сиэтл); прот. Михаил Данильчик; архиеп. Антоний (Синкевич); конфликт с Е. Пискуновым; Н. Балахович; конфликт на праздновании 25-летия Русского центра в Сиэтле, свящ. Павел Жеромский (ПЦА), РПЦЗ и ПЦА (OCA)См. также: фонд еп. Нектария (Концевича) — личная переписка с духовными лицами и другие фонды","Свято-Николаевский собор (Сиэтл); прот. Михаил Данильчик; архиеп. Антоний (Синкевич); конфликт с Е. Пискуновым; Н. Балахович; конфликт на праздновании 25-летия Русского центра в Сиэтле, свящ. Павел Жеромский (ПЦА), РПЦЗ и ПЦА (OCA)См. также: фонд еп. Нектария (Концевича) — личная переписка с духовными лицами и другие фонды",""
233,2,"","НИКОЛАЕВСКИЙ, Михаил, прот.:официальные документы, письма архиеп. Тихону (Троицкому)","1930 — 1932","","ярлыки: архив архиеп. Тихона (Троицкого), архиеп. Аполлинарий (Кошевой), Свято-Николаевский приход (Сиэтл), прот. Василий Демидов","архив архиеп. Тихона (Троицкого), архиеп. Аполлинарий (Кошевой), Свято-Николаевский приход (Сиэтл), прот. Василий Демидов",""
234,2,"","НИКОЛЬСКИЙ, Леонид, свящ.:послужной список, официальные документы","28 октября 1966 — не ранее 1969","","ярлыки: архив архиеп. Антония (Медведева), иг. Ариадна (Мичурина)","архив архиеп. Антония (Медведева), иг. Ариадна (Мичурина)",""
235,2,"","(НЬЮКОМБ), Анастасий, архим.:См.: (NEWCOMBE), Anastassy, arch.","","","","",""
236,2,"","(ПАДЕРИН), Никандр, еп. Сан-Паульский и Бразильский:газетные статьи, записки архиеп. Антония (Медведева) о нем","1967 — 4 декабря 1987 + б.д.","","ярлыки: Бразилия","Бразилия",""
237,2,"","ПАЛАССИС, Никита, свящ.См. PALASSIS, Neketas","","","","",""
238,2,"","ПАТОЕВ, Николай, протодиак.:послужной список, офиц документы, газетные статьи и кончине и др.","не позднее 5 февраля 1943 — 1 марта 1972","","ярлыки: Богородице-Владимирская женская обитель","Богородице-Владимирская женская обитель",""
239,2,"","ПАШКОВ, Александр, свящ.:См. фонд еп. Нектария (Концевича) — личная переписка с духовными лицами","","","","",""
240,2,"","ПЕГУСОВ, Стефан, диак.:послужной список, офиц. документы","13 июля 1917 — 4 июня 1934","","оригинал нотариального свидетельства от 13 июля 1917 года","",""
241,2,"","ПЕТРОВ, Иоанн, свящ.:письмо в редакцию газеты «Наша страна» в связи с кампанией против прот. Георгий Граббе и Арх. Синода","1966","","ярлыки: Аргентина, «Наша страна», прот. Георгий Граббе, дело Голеневского-Романова, панихида по Царской Семье","Аргентина, «Наша страна», прот. Георгий Граббе, дело Голеневского-Романова, панихида по Царской Семье",""
242,2,"","(ПОГОДИН), Амвросий, архим.:указы, письма еп. Нектарию (Концевичу) и др.","1966 — 1967 + б.д.","","ярлыки: архив еп. Нектария (Концевича); история РПЦЗ, архиеп. Георгий (Тарасов), Западно-Европейская епархия РПЦЗ","архив еп. Нектария (Концевича); история РПЦЗ, архиеп. Георгий (Тарасов), Западно-Европейская епархия РПЦЗ",""
243,2,"","ПОДМОШЕНСКИЙ, Глеб:(б. иеромонах Герман)указы Арх. Синода и др.","9 августа 1961 — 1988","","ярлыки: J. Hildreth (Д. Ростов)См. также фонд №С-55 «Свято-Германовский монастырь. Платина» и другие фонды","J. Hildreth (Д. Ростов)См. также фонд №С-55 «Свято-Германовский монастырь. Платина» и другие фонды",""
244,2,"","ПОЛУЛЯХ, Александр, прот.:офиц. документы","1950 — 1961","","ярлыки: архиеп. Тихон (Троицкий), архив архиеп. Тихона (Троицкого)См. также фонд №П-3 «Епископ Нектарий (Концевич)», дело №П-03-056","архиеп. Тихон (Троицкий), архив архиеп. Тихона (Троицкого)См. также фонд №П-3 «Епископ Нектарий (Концевич)», дело №П-03-056",""
245,2,"","ПОЛУЭКТОВ, Алексий, прот.:послужной список, офиц. переписка, офиц. документы","не позднее 1 января 1968 — 14 июня 2004","","ярлыки: митр. Филарет (Вознесенский); о. Герман (Подмошенскй); журнал «Вера и жизнь»; архив архиеп. Антония (Медведева); архиеп. Кирилл (Дмитриев); Казанский храм-памятник убиенной Царской семье (Сан-Франциско)","митр. Филарет (Вознесенский); о. Герман (Подмошенскй); журнал «Вера и жизнь»; архив архиеп. Антония (Медведева); архиеп. Кирилл (Дмитриев); Казанский храм-памятник убиенной Царской семье (Сан-Франциско)",""
246,2,"","ПОЛЬСКИЙ, Михаил, прот.:послужной список, офиц. документы, письма архиеп. Тихону (Троицкому), письма митр. Анастасия (Грибановского) архиеп.Тихону (Троицкому) в отношении прот. Михаила Польского и др.","15 января 1948 — 27 февраля 1962","","ярлыки: архив архиеп. Тихона (Троицкого); архив митр. Анастасия (Грибановского) разлад с прот. Павлом Калиновичем; В. Г. Капинос, В. С. Лукша; еп. Аверкий (Таушев), передача библиотеки прот. Михаила Польского в Джорданвилльский монастырь, митр. Анастасий (Грибановский); еп. Никон (Фамилия, Флоридский), прот. Илья Вень, прот. Павел Калинович, о. Нектарий (Фамилия), вещи Царской семьи; ","архив архиеп. Тихона (Троицкого); архив митр. Анастасия (Грибановского) разлад с прот. Павлом Калиновичем; В. Г. Капинос, В. С. Лукша; еп. Аверкий (Таушев), передача библиотеки прот. Михаила Польского в Джорданвилльский монастырь, митр. Анастасий (Грибановский); еп. Никон (Фамилия, Флоридский), прот. Илья Вень, прот. Павел Калинович, о. Нектарий (Фамилия), вещи Царской семьи;",""
247,2,"","ПОЛЬСКИЙ, Николай, прот.:послужной список, офиц. документы","1949 — 1965","","ярлыки: Свято-Сергиевский приход (Сан-Франциско)","Свято-Сергиевский приход (Сан-Франциско)",""
248,2,"","ПОНОМАРЕВ, Николай, прот.:послужной список, офиц. документы, газетные вырезки, письмо прихожан и др.","1953 — 1982","","ярлыки: архив архиеп. Тихона (Троицкого), архив архиеп. Иоанна (Максимовича), архив архиеп. Антония (Медведева); Китай, панихида по Сталину, М. Калинин; места служения: Покровский храм (Пало-Альто)","архив архиеп. Тихона (Троицкого), архив архиеп. Иоанна (Максимовича), архив архиеп. Антония (Медведева); Китай, панихида по Сталину, М. Калинин; места служения: Покровский храм (Пало-Альто)",""
249,2,"","ПОРШНИКОВ, Николай, протодиак.:послужные списки, офиц. документы, бракоразводные документы и др.","1968 — 1988 + б.д.","","ярлыки: З. Поршникова (ур. Кришпинович), архив архиеп. Иоанна (Максимовича); Н. Храпов, С. Лукьянов, П. Лукьянов, Г. Троян, Н. Ленков, Свято-Германовская пустынь","З. Поршникова (ур. Кришпинович), архив архиеп. Иоанна (Максимовича); Н. Храпов, С. Лукьянов, П. Лукьянов, Г. Троян, Н. Ленков, Свято-Германовская пустынь",""
250,2,"","(ПУТИЛИН), Феодосий, еп. Мельбурнский: (Сергий Путилин)исповедание и обещание архиерейское (с пометами архиеп. Антония (Медведева)); газетные вырезки о нем; частные письма","29 ноября 1969 — 27 августа 1980","","ярлыки: чин исповедания и обещания архиерейского; еп. Павел (Фамилия) Штуттгартский; нестроения в Сиднее, еп. Константин (Ессенский), прот. Александр Морозов, прот. Димитрий Симонов, «Русский Дом»места служения: Западная Германия; Перт, Мельбурн (Австралия)","чин исповедания и обещания архиерейского; еп. Павел (Фамилия) Штуттгартский; нестроения в Сиднее, еп. Константин (Ессенский), прот. Александр Морозов, прот. Димитрий Симонов, «Русский Дом»места служения: Западная Германия; Перт, Мельбурн (Австралия)",""
251,2,"","(ПЫЖОВ), Киприан, архим.:благословенные грамоты, переписка, статья в “Herald American”","1966 — 1988","","ярлыки: роспись Радосте-Скорбященского собора (Сан-Франциско); архив архиеп. Антония (Медведева)","роспись Радосте-Скорбященского собора (Сан-Франциско); архив архиеп. Антония (Медведева)",""
252,2,"","(РАЕВСКИЙ), Савва, архиеп. Сиднейский и Австралийско-Новозеландский:газетные вырезки о служении и кончине, письмо архиеп. Антонию от «Над. Мих.», указы по епархии","не позднее 14 апреля 1959 — не ранее 1976","","ярлыки: Австралийская епархия, Над. Мих., архив архиеп. Антония (Медведева); Лев Толстой — о праздновании юбилея; ","Австралийская епархия, Над. Мих., архив архиеп. Антония (Медведева); Лев Толстой — о праздновании юбилея;",""
253,2,"","РАФАЛОВИЧ, Феофан, прот.: послужной список, офиц. документы, переписка с архиеп. Тихоном (Троицким) и др.","не позднее 1945 — не ранее 1975","","ярлыки: архив архиеп. Тихона (Троицкого), архив архиеп. Иоанна (Максимовича), Харбин","архив архиеп. Тихона (Троицкого), архив архиеп. Иоанна (Максимовича), Харбин",""
254,2,"","(РКЛИЦКИЙ), Никон, архиеп. Вашингтонский и Флоридский:официальная корреспонденция, рождественские и пасхальные послания, поучения, конфликт с А. Лавровым, газетные вырезки о кончине, письма Свято-Владимирского общества и др. документы","24 июля 1955 — 2 сентября 1976","","ярлыки: поучение на Свято-Владимирский день, строительство Радосте-Скорбященского собора (Сан-Франциско), болезнь архиеп. Тихона (Троицкого), архив еп. Нектария (Концевича), Свято-Владимирское общество, А. Лавров (прот. Михаил Дикий; история РОА; история РПЦЗ; Вторая мировая война; вел. князь Владимир Кириллович, «Российское единство»), ","поучение на Свято-Владимирский день, строительство Радосте-Скорбященского собора (Сан-Франциско), болезнь архиеп. Тихона (Троицкого), архив еп. Нектария (Концевича), Свято-Владимирское общество, А. Лавров (прот. Михаил Дикий; история РОА; история РПЦЗ; Вторая мировая война; вел. князь Владимир Кириллович, «Российское единство»),",""
255,2,"","(РОУЗ), Серафим, иером.:СМ.: (ROSE), Seraphim, hieromonk","","","","",""
256,2,"","(РЫМАРЕНКО), Андрей, архиепископ Роклэндский:(прот. Адриан Рымаренко)газетная статья ко дню 80-летия архиеп. Андрея, письмо архиеп. Тихону (Троицкому)","1 сентября 1951 — 8 апреля 1973","","ярлыки: «Новое русское слово»; митр. Филарет (Вознесенский), архиеп. Серафим (Фамилия, Чикагский); архив архиеп. Тихона (Троицкого), благотворительность архиеп. Тихон (Троицкого)СМ. фонд еп. Нектария (Концевича) — личная переписка с духовными лицами","«Новое русское слово»; митр. Филарет (Вознесенский), архиеп. Серафим (Фамилия, Чикагский); архив архиеп. Тихона (Троицкого), благотворительность архиеп. Тихон (Троицкого)СМ. фонд еп. Нектария (Концевича) — личная переписка с духовными лицами",""
